UF,IBGE,Municipio,CNES,EAS,Peso_Muito_Baixo_Quantidade,Peso_Muito_Baixo_Porcentagem,Peso_Baixo_Quantidade,Peso_Baixo_Porcentagem,Peso_Adequado_Quantidade,Peso_Adequado_Porcentagem,Peso_Elevado_Quantidade,Peso_Elevado_Porcentagem,Total,Local,Ano,Faixa_Etaria,Magreza_Acentuada_Qtd,Magreza_Acentuada_Pct,Magreza_Qtd,Magreza_Pct,Eutrofia_Qtd,Eutrofia_Pct,Sobrepeso_Qtd,Sobrepeso_Pct,Obesidade_Qtd,Obesidade_Pct,Obesidade_Grave_Qtd,Obesidade_Grave_Pct,cnes,lat_ubs,lon_ubs,qtd_esc_publicas,qtd_esc_privadas,qtd_fastfood,qtd_supermercados,qtd_pracas_esporte,acesso_transporte,Faixa_Etaria_Cod,Tendencia_Obesidade,Obesidade_Ano_Anterior,Delta_Obesidade,Status,Delta_Predito
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR CAMARGO,,,,,,,,,47.0,SP,2014,0 a 18 anos,,,1.0,2.127659574468085,43.0,91.48936170212764,0.0,0.0,3.0,6.382978723404255,0.0,0.0,5870755,-22.405,-47.55,1,0,3,0,40,34,0,10.6378275673947,10.311969794728418,0.32585777266628213,DADO HISTÓRICO,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR CAMARGO,,,,,,,,,68.0,SP,2015,0 a 18 anos,,,2.0,2.941176470588235,59.0,86.76470588235294,1.0,1.4705882352941175,6.0,8.823529411764707,0.0,0.0,5870755,-22.405,-47.55,1,0,3,0,40,34,0,9.091824550803448,10.6378275673947,-1.5460030165912517,DADO HISTÓRICO,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR CAMARGO,,,,,,,,,6.0,SP,2016,0 a 18 anos,,,0.0,0.0,5.0,83.33333333333334,0.0,0.0,1.0,16.666666666666664,0.0,0.0,5870755,-22.405,-47.55,1,0,3,0,40,34,0,10.624391600611876,9.091824550803448,1.5325670498084278,DADO HISTÓRICO,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR CAMARGO,,,,,,,,,75.0,SP,2017,0 a 18 anos,,,1.0,1.3333333333333337,57.0,76.0,9.0,12.0,8.0,10.666666666666668,1.0,1.3333333333333337,5870755,-22.405,-47.55,1,0,3,0,40,34,0,12.052287581699346,10.624391600611876,1.4278959810874703,DADO HISTÓRICO,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR CAMARGO,,,,,,,,,48.0,SP,2018,0 a 18 anos,,,4.0,8.333333333333332,32.0,66.66666666666666,3.0,6.25,9.0,18.75,2.0,4.166666666666666,5870755,-22.405,-47.55,1,0,3,0,40,34,0,15.361111111111109,12.052287581699346,3.3088235294117627,DADO HISTÓRICO,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR CAMARGO,,,,,,,,,29.0,SP,2019,0 a 18 anos,,,1.0,3.4482758620689653,20.0,68.96551724137932,2.0,6.896551724137931,6.0,20.689655172413797,0.0,0.0,5870755,-22.405,-47.55,1,0,3,0,40,34,0,16.70210727969349,15.361111111111109,1.3409961685823806,DADO HISTÓRICO,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR CAMARGO,,,,,,,,,26.0,SP,2020,0 a 18 anos,,,1.0,3.8461538461538463,14.0,53.84615384615385,3.0,11.538461538461538,8.0,30.76923076923077,1.0,3.8461538461538463,5870755,-22.405,-47.55,1,0,3,0,40,34,0,23.402961980548188,16.70210727969349,6.700854700854698,DADO HISTÓRICO,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR CAMARGO,,,,,,,,,111.0,SP,2021,0 a 18 anos,,,2.0,1.8018018018018016,80.0,72.07207207207207,9.0,8.108108108108109,20.0,18.01801801801802,3.0,2.702702702702702,5870755,-22.405,-47.55,1,0,3,0,40,34,0,23.15896798655419,23.402961980548188,-0.24399399399399613,DADO HISTÓRICO,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,,,,,,,,,244.0,SP,2022,0 a 18 anos,,,3.0,1.2295081967213115,193.0,79.09836065573771,16.0,6.557377049180328,32.0,13.114754098360656,3.0,1.2295081967213115,5870755,-22.405,-47.55,1,0,3,0,40,34,0,20.634000961869816,23.15896798655419,-2.5249670246843756,DADO HISTÓRICO,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,,,,,,,,,317.0,SP,2023,0 a 18 anos,,,7.0,2.2082018927444795,256.0,80.7570977917981,25.0,7.886435331230284,29.0,9.14826498422713,7.0,2.2082018927444795,5870755,-22.405,-47.55,1,0,3,0,40,34,0,13.4270123668686,20.634000961869816,-7.206988595001215,DADO HISTÓRICO,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,,,,,,,,,375.0,SP,2024,0 a 18 anos,,,10.0,2.666666666666667,291.0,77.60000000000001,25.0,6.666666666666667,49.0,13.066666666666665,9.0,2.4,5870755,-22.405,-47.55,1,0,3,0,40,34,0,11.776561916418151,13.4270123668686,-1.6504504504504496,DADO HISTÓRICO,
SP,354390,RIO CLARO,5870755,UBS PSF DR MOACIR DE OLIVEIRA CAMARGO,,,,,,,,,325.0,SP,2025,0 a 18 anos,,,10.0,3.076923076923077,246.0,75.6923076923077,21.0,6.461538461538462,48.0,14.76923076923077,4.0,1.2307692307692308,5870755,-22.405,-47.55,1,0,3,0,40,34,0,12.328054140041521,11.776561916418151,0.5514922236233701,DADO HISTÓRICO,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,22.0,SP,2010,0 a 18 anos,,,0.0,0.0,20.0,90.9090909090909,0.0,0.0,2.0,9.090909090909092,0.0,0.0,5981921,-22.39,-47.54,5,1,2,3,19,18,0,19.545454545454547,30.0,-10.454545454545453,DADO HISTÓRICO,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,31.0,SP,2011,0 a 18 anos,,,2.0,6.451612903225806,26.0,83.87096774193549,0.0,0.0,3.0,9.67741935483871,0.0,0.0,5981921,-22.39,-47.54,5,1,2,3,19,18,0,16.25610948191593,19.545454545454547,-3.289345063538615,DADO HISTÓRICO,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,25.0,SP,2012,0 a 18 anos,,,0.0,0.0,23.0,92.0,0.0,0.0,2.0,8.0,0.0,0.0,5981921,-22.39,-47.54,5,1,2,3,19,18,0,8.922776148582601,16.25610948191593,-7.33333333333333,DADO HISTÓRICO,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,31.0,SP,2013,0 a 18 anos,,,2.0,6.451612903225806,27.0,87.09677419354838,0.0,0.0,2.0,6.451612903225806,0.0,0.0,5981921,-22.39,-47.54,5,1,2,3,19,18,0,8.043010752688174,8.922776148582601,-0.8797653958944274,DADO HISTÓRICO,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,31.0,SP,2014,0 a 18 anos,,,3.0,9.67741935483871,26.0,83.87096774193549,0.0,0.0,2.0,6.451612903225806,0.0,0.0,5981921,-22.39,-47.54,5,1,2,3,19,18,0,6.967741935483871,8.043010752688174,-1.0752688172043028,DADO HISTÓRICO,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,45.0,SP,2015,0 a 18 anos,,,4.0,8.88888888888889,40.0,88.88888888888889,0.0,0.0,1.0,2.2222222222222223,0.0,0.0,5981921,-22.39,-47.54,5,1,2,3,19,18,0,5.0418160095579445,6.967741935483871,-1.9259259259259265,DADO HISTÓRICO,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,39.0,SP,2016,0 a 18 anos,,,0.0,0.0,36.0,92.3076923076923,0.0,0.0,3.0,7.6923076923076925,0.0,0.0,5981921,-22.39,-47.54,5,1,2,3,19,18,0,5.455380939251907,5.0418160095579445,0.41356492969396275,DADO HISTÓRICO,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,54.0,SP,2017,0 a 18 anos,,,2.0,3.7037037037037033,44.0,81.48148148148148,3.0,5.555555555555555,5.0,9.25925925925926,1.0,1.851851851851852,5981921,-22.39,-47.54,5,1,2,3,19,18,0,6.3912630579297245,5.455380939251907,0.9358821186778172,DADO HISTÓRICO,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,32.0,SP,2018,0 a 18 anos,,,0.0,0.0,27.0,84.375,1.0,3.125,4.0,12.5,1.0,3.125,5981921,-22.39,-47.54,5,1,2,3,19,18,0,9.817188983855651,6.3912630579297245,3.4259259259259265,DADO HISTÓRICO,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,32.0,SP,2019,0 a 18 anos,,,0.0,0.0,25.0,78.125,1.0,3.125,6.0,18.75,1.0,3.125,5981921,-22.39,-47.54,5,1,2,3,19,18,0,13.503086419753087,9.817188983855651,3.685897435897436,DADO HISTÓRICO,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,16.0,SP,2020,0 a 18 anos,,,2.0,12.5,12.0,75.0,0.0,0.0,2.0,12.5,1.0,6.25,5981921,-22.39,-47.54,5,1,2,3,19,18,0,14.583333333333334,13.503086419753087,1.0802469135802468,DADO HISTÓRICO,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,34.0,SP,2021,0 a 18 anos,,,0.0,0.0,21.0,61.76470588235294,5.0,14.705882352941178,8.0,23.52941176470588,2.0,5.88235294117647,5981921,-22.39,-47.54,5,1,2,3,19,18,0,18.25980392156863,14.583333333333334,3.6764705882352953,DADO HISTÓRICO,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,244.0,SP,2022,0 a 18 anos,,,6.0,2.459016393442623,198.0,81.14754098360656,11.0,4.508196721311475,29.0,11.885245901639344,6.0,2.459016393442623,5981921,-22.39,-47.54,5,1,2,3,19,18,0,15.971552555448406,18.25980392156863,-2.288251366120223,DADO HISTÓRICO,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,322.0,SP,2023,0 a 18 anos,,,6.0,1.8633540372670807,259.0,80.43478260869566,23.0,7.142857142857142,34.0,10.559006211180124,7.0,2.1739130434782608,5981921,-22.39,-47.54,5,1,2,3,19,18,0,15.324554625841783,15.971552555448406,-0.6469979296066235,DADO HISTÓRICO,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,299.0,SP,2024,0 a 18 anos,,,10.0,3.3444816053511706,241.0,80.60200668896321,23.0,7.6923076923076925,25.0,8.361204013377927,3.0,1.0033444816053512,5981921,-22.39,-47.54,5,1,2,3,19,18,0,10.268485375399132,15.324554625841783,-5.0560692504426505,DADO HISTÓRICO,
SP,354390,RIO CLARO,5981921,UBS PSF DR OSWALDO AKAMINE,,,,,,,,,310.0,SP,2025,0 a 18 anos,,,4.0,1.2903225806451613,237.0,76.45161290322581,31.0,10.0,38.0,12.258064516129032,8.0,2.5806451612903225,5981921,-22.39,-47.54,5,1,2,3,19,18,0,10.392758246895694,10.268485375399132,0.12427287149656152,DADO HISTÓRICO,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI,,,,,,,,,88.0,SP,2014,0 a 18 anos,,,6.0,6.8181818181818175,75.0,85.22727272727273,0.0,0.0,7.0,7.954545454545454,0.0,0.0,7045395,-22.44,-47.57,2,0,0,1,20,28,0,3.977272727272727,0.0,3.977272727272727,DADO HISTÓRICO,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI,,,,,,,,,86.0,SP,2015,0 a 18 anos,,,1.0,1.162790697674419,78.0,90.69767441860463,0.0,0.0,7.0,8.13953488372093,0.0,0.0,7045395,-22.44,-47.57,2,0,0,1,20,28,0,5.364693446088794,3.977272727272727,1.3874207188160672,DADO HISTÓRICO,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI,,,,,,,,,63.0,SP,2016,0 a 18 anos,,,2.0,3.1746031746031744,59.0,93.65079365079364,0.0,0.0,2.0,3.1746031746031744,0.0,0.0,7045395,-22.44,-47.57,2,0,0,1,20,28,0,6.422894504289853,5.364693446088794,1.0582010582010586,DADO HISTÓRICO,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI,,,,,,,,,4.0,SP,2017,0 a 18 anos,,,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7045395,-22.44,-47.57,2,0,0,1,20,28,0,3.7713793527747015,6.422894504289853,-2.6515151515151514,DADO HISTÓRICO,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI,,,,,,,,,53.0,SP,2018,0 a 18 anos,,,0.0,0.0,37.0,69.81132075471697,8.0,15.09433962264151,8.0,15.09433962264151,1.0,1.8867924528301887,7045395,-22.44,-47.57,2,0,0,1,20,28,0,6.0896475990815615,3.7713793527747015,2.31826824630686,DADO HISTÓRICO,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI,,,,,,,,,76.0,SP,2019,0 a 18 anos,,,7.0,9.210526315789473,44.0,57.89473684210527,13.0,17.105263157894736,12.0,15.789473684210526,2.0,2.631578947368421,7045395,-22.44,-47.57,2,0,0,1,20,28,0,10.294604435617345,6.0896475990815615,4.204956836535783,DADO HISTÓRICO,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI,,,,,,,,,40.0,SP,2020,0 a 18 anos,,,2.0,5.0,21.0,52.5,9.0,22.5,8.0,20.0,1.0,2.5,7045395,-22.44,-47.57,2,0,0,1,20,28,0,16.961271102284012,10.294604435617345,6.666666666666668,DADO HISTÓRICO,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI,,,,,,,,,243.0,SP,2021,0 a 18 anos,,,10.0,4.11522633744856,141.0,58.0246913580247,56.0,23.045267489711936,36.0,14.814814814814811,12.0,4.938271604938271,7045395,-22.44,-47.57,2,0,0,1,20,28,0,16.868096166341775,16.961271102284012,-0.09317493594223691,DADO HISTÓRICO,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,,,,,,,,,945.0,SP,2022,0 a 18 anos,,,36.0,3.8095238095238098,725.0,76.71957671957672,69.0,7.301587301587302,115.0,12.16931216931217,13.0,1.3756613756613756,7045395,-22.44,-47.57,2,0,0,1,20,28,0,15.66137566137566,16.868096166341775,-1.2067205049661158,DADO HISTÓRICO,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,,,,,,,,,1275.0,SP,2023,0 a 18 anos,,,32.0,2.5098039215686274,1008.0,79.05882352941175,93.0,7.294117647058823,142.0,11.137254901960784,14.0,1.0980392156862746,7045395,-22.44,-47.57,2,0,0,1,20,28,0,12.707127295362588,15.66137566137566,-2.954248366013072,DADO HISTÓRICO,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,,,,,,,,,1311.0,SP,2024,0 a 18 anos,,,39.0,2.9748283752860414,982.0,74.90465293668956,106.0,8.085430968726163,184.0,14.035087719298245,16.0,1.2204424103737606,7045395,-22.44,-47.57,2,0,0,1,20,28,0,12.447218263523732,12.707127295362588,-0.2599090318388555,DADO HISTÓRICO,
SP,354390,RIO CLARO,7045395,UBS PSF DR EMILIO BELTRATI JUNIOR,,,,,,,,,1213.0,SP,2025,0 a 18 anos,,,36.0,2.967848309975268,910.0,75.02061005770815,97.0,7.996702390766694,170.0,14.014839241549875,23.0,1.8961253091508656,7045395,-22.44,-47.57,2,0,0,1,20,28,0,13.062393954269636,12.447218263523732,0.6151756907459038,DADO HISTÓRICO,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO,,,,,,,,,22.0,SP,2014,0 a 18 anos,,,0.0,0.0,21.0,95.45454545454544,0.0,0.0,1.0,4.545454545454546,0.0,0.0,7427077,-22.388,-47.565,8,0,4,11,74,57,0,9.090909090909092,13.636363636363637,-4.545454545454545,DADO HISTÓRICO,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO,,,,,,,,,8.0,SP,2015,0 a 18 anos,,,0.0,0.0,8.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7427077,-22.388,-47.565,8,0,4,11,74,57,0,6.060606060606061,9.090909090909092,-3.0303030303030303,DADO HISTÓRICO,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO,,,,,,,,,24.0,SP,2016,0 a 18 anos,,,1.0,4.166666666666666,21.0,87.5,0.0,0.0,2.0,8.333333333333332,0.0,0.0,7427077,-22.388,-47.565,8,0,4,11,74,57,0,4.292929292929293,6.060606060606061,-1.7676767676767682,DADO HISTÓRICO,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO,,,,,,,,,20.0,SP,2017,0 a 18 anos,,,1.0,5.0,15.0,75.0,2.0,10.0,2.0,10.0,0.0,0.0,7427077,-22.388,-47.565,8,0,4,11,74,57,0,6.111111111111111,4.292929292929293,1.8181818181818175,DADO HISTÓRICO,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO,,,,,,,,,22.0,SP,2018,0 a 18 anos,,,0.0,0.0,19.0,86.36363636363636,1.0,4.545454545454546,2.0,9.090909090909092,0.0,0.0,7427077,-22.388,-47.565,8,0,4,11,74,57,0,9.14141414141414,6.111111111111111,3.0303030303030294,DADO HISTÓRICO,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,,,,,,,,,12.0,SP,2019,0 a 18 anos,,,0.0,0.0,11.0,91.66666666666666,0.0,0.0,1.0,8.333333333333332,0.0,0.0,7427077,-22.388,-47.565,8,0,4,11,74,57,0,9.14141414141414,9.14141414141414,0.0,DADO HISTÓRICO,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO,,,,,,,,,2.0,SP,2020,0 a 18 anos,,,0.0,0.0,1.0,50.0,1.0,50.0,0.0,0.0,0.0,0.0,7427077,-22.388,-47.565,8,0,4,11,74,57,0,5.808080808080807,9.14141414141414,-3.333333333333333,DADO HISTÓRICO,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO,,,,,,,,,100.0,SP,2021,0 a 18 anos,,,1.0,1.0,65.0,65.0,13.0,13.0,21.0,21.0,6.0,6.0,7427077,-22.388,-47.565,8,0,4,11,74,57,0,9.777777777777777,5.808080808080807,3.9696969696969697,DADO HISTÓRICO,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,,,,,,,,,260.0,SP,2022,0 a 18 anos,,,4.0,1.5384615384615383,196.0,75.38461538461539,26.0,10.0,34.0,13.076923076923078,5.0,1.9230769230769231,7427077,-22.388,-47.565,8,0,4,11,74,57,0,11.358974358974358,9.777777777777777,1.581196581196581,DADO HISTÓRICO,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,,,,,,,,,324.0,SP,2023,0 a 18 anos,,,9.0,2.7777777777777777,251.0,77.46913580246914,29.0,8.950617283950617,35.0,10.802469135802468,2.0,0.6172839506172839,7427077,-22.388,-47.565,8,0,4,11,74,57,0,14.959797404241847,11.358974358974358,3.6008230452674894,DADO HISTÓRICO,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,,,,,,,,,336.0,SP,2024,0 a 18 anos,,,6.0,1.7857142857142856,271.0,80.65476190476191,15.0,4.464285714285714,44.0,13.095238095238097,4.0,1.1904761904761905,7427077,-22.388,-47.565,8,0,4,11,74,57,0,12.324876769321213,14.959797404241847,-2.6349206349206344,DADO HISTÓRICO,
SP,354390,RIO CLARO,7427077,USF JD PROGRESSO JOSE CARLOS DA SILVA,,,,,,,,,304.0,SP,2025,0 a 18 anos,,,5.0,1.644736842105263,226.0,74.3421052631579,26.0,8.552631578947368,47.0,15.460526315789474,6.0,1.973684210526316,7427077,-22.388,-47.565,8,0,4,11,74,57,0,13.119411182276679,12.324876769321213,0.7945344129554659,DADO HISTÓRICO,
SP,354390,RIO CLARO,9422005,UBS PSF JARDIM SANTA ELIZA,,,,,,,,,34.0,SP,2019,0 a 18 anos,,,1.0,2.941176470588235,31.0,91.17647058823528,1.0,2.941176470588235,1.0,2.941176470588235,0.0,0.0,9422005,-22.395,-47.57,6,0,4,11,69,48,0,6.016042780748664,9.090909090909092,-3.074866310160428,DADO HISTÓRICO,
SP,354390,RIO CLARO,9422005,UBS PSF JARDIM SANTA ELIZA,,,,,,,,,37.0,SP,2020,0 a 18 anos,,,1.0,2.702702702702702,28.0,75.67567567567568,3.0,8.108108108108109,5.0,13.513513513513514,2.0,5.405405405405405,9422005,-22.395,-47.57,6,0,4,11,69,48,0,8.515199691670281,6.016042780748664,2.4991569109216174,DADO HISTÓRICO,
SP,354390,RIO CLARO,9422005,UBS PSF JARDIM SANTA ELIZA,,,,,,,,,81.0,SP,2021,0 a 18 anos,,,2.0,2.469135802469136,54.0,66.66666666666666,7.0,8.641975308641975,18.0,22.22222222222222,7.0,8.641975308641975,9422005,-22.395,-47.57,6,0,4,11,69,48,0,12.892304068774656,8.515199691670281,4.377104377104375,DADO HISTÓRICO,
SP,354390,RIO CLARO,9422005,UBS PSF JARDIM SANTA ELIZA,,,,,,,,,293.0,SP,2022,0 a 18 anos,,,4.0,1.3651877133105803,236.0,80.54607508532423,19.0,6.484641638225256,34.0,11.604095563139932,4.0,1.3651877133105803,9422005,-22.395,-47.57,6,0,4,11,69,48,0,15.779943766291888,12.892304068774656,2.8876396975172316,DADO HISTÓRICO,
SP,354390,RIO CLARO,9422005,UBS PSF JARDIM SANTA ELIZA,,,,,,,,,155.0,SP,2023,0 a 18 anos,,,4.0,2.5806451612903225,123.0,79.35483870967742,7.0,4.516129032258064,21.0,13.548387096774196,1.0,0.6451612903225806,9422005,-22.395,-47.57,6,0,4,11,69,48,0,15.79156829404545,15.779943766291888,0.011624527753561154,DADO HISTÓRICO,
SP,354390,RIO CLARO,9422005,UBS PSF JARDIM SANTA ELIZA,,,,,,,,,307.0,SP,2024,0 a 18 anos,,,8.0,2.6058631921824107,240.0,78.17589576547232,16.0,5.211726384364821,43.0,14.006514657980455,3.0,0.9771986970684038,9422005,-22.395,-47.57,6,0,4,11,69,48,0,13.05299910596486,15.79156829404545,-2.7385691880805894,DADO HISTÓRICO,
SP,354390,RIO CLARO,9422005,UBS PSF JARDIM SANTA ELIZA,,,,,,,,,307.0,SP,2025,0 a 18 anos,,,13.0,4.234527687296417,234.0,76.2214983713355,24.0,7.81758957654723,36.0,11.726384364820849,6.0,1.954397394136808,9422005,-22.395,-47.57,6,0,4,11,69,48,0,13.093762039858499,13.05299910596486,0.04076293389363883,DADO HISTÓRICO,
SP,354390,RIO CLARO,9428992,USF JARDIM SAO MIGUEL,,,,,,,,,20.0,SP,2020,0 a 18 anos,,,0.0,0.0,15.0,75.0,3.0,15.0,2.0,10.0,0.0,0.0,9428992,-22.415,-47.58,3,0,2,6,41,33,0,12.142857142857142,14.285714285714285,-2.1428571428571423,DADO HISTÓRICO,
SP,354390,RIO CLARO,9428992,USF JARDIM SAO MIGUEL,,,,,,,,,25.0,SP,2021,0 a 18 anos,,,0.0,0.0,21.0,84.0,0.0,0.0,4.0,16.0,0.0,0.0,9428992,-22.415,-47.58,3,0,2,6,41,33,0,13.428571428571429,12.142857142857142,1.2857142857142865,DADO HISTÓRICO,
SP,354390,RIO CLARO,9428992,USF JARDIM SAO MIGUEL JORCELINO QUINTINO DE FARIA,,,,,,,,,145.0,SP,2022,0 a 18 anos,,,2.0,1.3793103448275863,101.0,69.6551724137931,15.0,10.344827586206897,27.0,18.620689655172416,7.0,4.827586206896552,9428992,-22.415,-47.58,3,0,2,6,41,33,0,14.873563218390805,13.428571428571429,1.444991789819376,DADO HISTÓRICO,
SP,354390,RIO CLARO,9428992,USF JARDIM SAO MIGUEL JORCELINO QUINTINO DE FARIA,,,,,,,,,173.0,SP,2023,0 a 18 anos,,,4.0,2.312138728323699,117.0,67.63005780346822,20.0,11.560693641618498,32.0,18.497109826589597,5.0,2.8901734104046244,9428992,-22.415,-47.58,3,0,2,6,41,33,0,17.70593316058734,14.873563218390805,2.832369942196534,DADO HISTÓRICO,
SP,354390,RIO CLARO,9428992,USF JARDIM SAO MIGUEL JORCELINO QUINTINO DE FARIA,,,,,,,,,162.0,SP,2024,0 a 18 anos,,,3.0,1.851851851851852,110.0,67.90123456790124,19.0,11.728395061728394,30.0,18.51851851851852,6.0,3.7037037037037033,9428992,-22.415,-47.58,3,0,2,6,41,33,0,18.545439333426845,17.70593316058734,0.8395061728395063,DADO HISTÓRICO,
SP,354390,RIO CLARO,9428992,USF JARDIM SAO MIGUEL JORCELINO QUINTINO DE FARIA,,,,,,,,,849.0,SP,2025,0 a 18 anos,,,23.0,2.7090694935217905,671.0,79.0341578327444,43.0,5.064782096584216,112.0,13.191990577149587,11.0,1.2956419316843346,9428992,-22.415,-47.58,3,0,2,6,41,33,0,16.7358729740859,18.545439333426845,-1.8095663593409448,DADO HISTÓRICO,
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,,,,,,,,,12.0,SP,2019,0 a 18 anos,,,0.0,0.0,9.0,75.0,1.0,8.333333333333332,2.0,16.666666666666664,0.0,0.0,9429115,-22.428,-47.54,0,0,0,0,3,1,0,8.333333333333332,0.0,8.333333333333332,DADO HISTÓRICO,
SP,354390,RIO CLARO,9429115,USF BELA VISTA,,,,,,,,,6.0,SP,2020,0 a 18 anos,,,1.0,16.666666666666664,4.0,66.66666666666666,1.0,16.666666666666664,0.0,0.0,0.0,0.0,9429115,-22.428,-47.54,0,0,0,0,3,1,0,5.5555555555555545,8.333333333333332,-2.7777777777777777,DADO HISTÓRICO,
SP,354390,RIO CLARO,9429115,USF BELA VISTA,,,,,,,,,41.0,SP,2021,0 a 18 anos,,,0.0,0.0,32.0,78.04878048780488,1.0,2.4390243902439024,8.0,19.51219512195122,0.0,0.0,9429115,-22.428,-47.54,0,0,0,0,3,1,0,12.05962059620596,5.5555555555555545,6.5040650406504055,DADO HISTÓRICO,
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,,,,,,,,,188.0,SP,2022,0 a 18 anos,,,6.0,3.191489361702128,142.0,75.53191489361703,13.0,6.914893617021277,27.0,14.361702127659576,6.0,3.191489361702128,9429115,-22.428,-47.54,0,0,0,0,3,1,0,11.291299083203597,12.05962059620596,-0.7683215130023626,DADO HISTÓRICO,
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,,,,,,,,,180.0,SP,2023,0 a 18 anos,,,7.0,3.888888888888889,138.0,76.66666666666667,17.0,9.444444444444445,18.0,10.0,4.0,2.2222222222222223,9429115,-22.428,-47.54,0,0,0,0,3,1,0,14.624632416536931,11.291299083203597,3.333333333333334,DADO HISTÓRICO,
SP,354390,RIO CLARO,9429115,USF BELA VISTA DR ARINDAL CARNEIRO CESAR PIRES,,,,,,,,,190.0,SP,2024,0 a 18 anos,,,7.0,3.684210526315789,137.0,72.10526315789474,17.0,8.947368421052632,29.0,15.263157894736842,4.0,2.1052631578947367,9429115,-22.428,-47.54,0,0,0,0,3,1,0,13.20828667413214,14.624632416536931,-1.4163457424047916,DADO HISTÓRICO,
